latitude,longitude,response_time
41.98992837,-87.659198,0
41.98992607,-87.65935926,0
41.98992503,-87.65943958,0
41.98992323,-87.65951771,0
41.98992712,-87.65927894,0
41.99167478,-87.65841299,0
41.99172686,-87.65841465,0
41.99177894,-87.65841631,0
41.99183102,-87.65841797,0
41.99188311,-87.65841963,0
41.99193519,-87.65842129,0
41.99198727,-87.65842295,0
41.99203935,-87.65842461,0
41.99209144,-87.65842627,0
41.99214352,-87.65842792,0
41.9921956,-87.65842958,0
41.99224941,-87.65843117,0
41.94684944,-87.65606279,0
41.94711411,-87.65561729,0
41.94711654,-87.65545987,0
41.94711411,-87.65561729,0
41.94711654,-87.65545987,0
41.95675633,-87.68041526,0
41.95805834,-87.66923419,0
41.95783886,-87.66922774,0
41.95784138,-87.66907359,0
41.95806086,-87.66908003,0
41.95803877,-87.66930167,0
41.95785674,-87.66929711,0
41.95786085,-87.66900305,0
41.85452059,-87.6586275,1
41.97345044,-87.66823908,0
41.95344329,-87.76715635,0
41.95349995,-87.76715807,0
41.95314028,-87.76685093,0
41.95313409,-87.76714491,0
41.95313519,-87.76194882,0
41.95340625,-87.75727589,0
41.95318685,-87.75726573,0
41.95319352,-87.75700708,0
41.79903837,-87.5951628,1
41.79516978,-87.59718295,1
41.69896214,-87.52803375,1
41.69683675,-87.52909647,1
41.69672119,-87.52938948,1
41.69329614,-87.53904703,1
41.69302339,-87.53996178,1
41.69291052,-87.5399612,1
41.76896052,-87.56667054,1
41.76924455,-87.56667798,1
41.76981688,-87.5663992,1
41.78890892,-87.68404684,1
41.77071983,-87.71306993,1
41.77521681,-87.71249389,1
41.76339221,-87.71215255,1
41.76231717,-87.71290875,1
41.76427271,-87.70388593,1
41.7863914,-87.70115841,1
41.86653435,-87.70186921,1
41.8007473,-87.70268778,1
41.80089599,-87.69292044,1
41.8321127,-87.65114689,1
41.80802865,-87.72373796,1
41.80797194,-87.7237362,1
41.80323072,-87.72359598,1
41.78617284,-87.71494188,1
41.79012288,-87.68378889,1
41.80335578,-87.70398402,1
41.78795076,-87.70476805,1
41.78688155,-87.71381544,1
41.80406318,-87.72822692,1
41.79683116,-87.73077017,1
41.78050899,-87.7278466,1
41.84003969,-87.64009526,1
41.82735171,-87.61940049,1
41.82633573,-87.61938101,1
41.80536679,-87.61663349,1
41.80390883,-87.62404385,1
41.81698453,-87.63136456,1
41.81358879,-87.63458043,1
41.81162939,-87.63844016,1
41.81269856,-87.63849295,1
41.81272273,-87.64065368,1
41.81423787,-87.68571823,1
41.81265129,-87.68567216,1
41.8083588,-87.69600055,1
41.80721772,-87.70409724,1
41.80112411,-87.70392038,1
41.76694285,-87.72181063,1
41.76862316,-87.71679414,1
41.73652031,-87.60618645,1
41.78450192,-87.62915454,1
41.80873152,-87.68428758,1
41.81530069,-87.7020416,1
41.81612222,-87.7007033,1
41.82274081,-87.68990979,1
41.82590834,-87.68471892,1
41.82854033,-87.66927596,1
41.92339507,-87.69837902,0
41.92318588,-87.69803615,0
41.92292017,-87.69760892,0
41.91577996,-87.68603282,0
41.90903765,-87.67514592,0
41.91171049,-87.67929865,0
41.93177352,-87.71160517,0
41.93192434,-87.71238139,0
41.99857437,-87.67243806,0
41.9981696,-87.67158933,0
41.99822261,-87.67213398,0
41.99817264,-87.67142114,0
41.99795057,-87.67155819,0
41.99815412,-87.67234436,0
41.99824422,-87.66556978,0
41.93529388,-87.74532615,2
41.8584863,-87.67445194,2
41.85848526,-87.67460405,2
41.85848687,-87.67437467,2
41.82669351,-87.6696524,2
41.85863789,-87.69427969,2
41.87260771,-87.63343953,1
41.77545787,-87.7132299,1
41.77977305,-87.71669273,1
41.95111253,-87.66398209,1
41.94976954,-87.66423848,1
41.73715827,-87.56041276,1
41.91499603,-87.69575616,1
41.94591292,-87.66383866,1
41.80319412,-87.67057626,1
41.78577575,-87.72790964,1
41.80934134,-87.7085084,1
41.76886177,-87.71550873,1
41.78033232,-87.71264412,1
41.8132719,-87.70534703,1
41.77904693,-87.73239333,1
41.93195939,-87.70151587,1
41.83998261,-87.71603796,1
41.87548233,-87.62747227,1
41.88605419,-87.62779972,1
41.94571656,-87.7666033,1
41.7862315,-87.69764916,1
41.6571849,-87.61743023,1
41.84786156,-87.72065478,1
41.8129331,-87.70523283,1
41.81529525,-87.70383494,1
41.82797106,-87.70442407,1
41.82705848,-87.70440592,1
41.80823986,-87.70333585,1
41.90342217,-87.65537671,1
41.94975864,-87.75688889,1
41.83391962,-87.67499434,1
41.83025448,-87.67765829,1
41.83052806,-87.67278195,1
41.83033638,-87.67045883,1
41.82005876,-87.69473865,1
41.8157356,-87.70179415,1
41.8145254,-87.70330427,1
41.81530949,-87.70778749,1
41.81605175,-87.70127971,1
41.81095674,-87.66517982,1
41.81491204,-87.6677158,1
41.78676609,-87.65538054,1
41.70686012,-87.63879177,1
41.70685909,-87.63887561,1
41.70229058,-87.56186584,1
41.70161714,-87.56094003,1
41.75663499,-87.64405037,1
41.78686336,-87.65968933,1
41.83607081,-87.65489661,1
41.84073517,-87.64619702,1
41.85005445,-87.64630504,1
41.84455833,-87.66601466,1
41.83137895,-87.67626402,1
41.81877031,-87.60483709,1
41.79917926,-87.68770125,1
41.8047972,-87.68361327,1
41.80477351,-87.68390497,1
41.80454805,-87.68389363,1
41.80942792,-87.70629421,1
41.80765756,-87.73182416,1
41.81448994,-87.68200788,1
41.81438227,-87.68200496,1
41.81584225,-87.68041408,1
41.81584112,-87.68056358,1
41.81703709,-87.5968367,1
41.85201504,-87.68333356,1
41.85167484,-87.68332609,1
41.85133409,-87.68331682,1
41.79935572,-87.59567042,1
41.81036628,-87.68434843,0
41.84264598,-87.66569261,0
41.78577459,-87.72800141,0
41.82980605,-87.71911097,0
41.80848002,-87.66657665,0
41.78073839,-87.71347663,0
41.80143965,-87.66398764,0
41.82677557,-87.66800942,0
41.82671779,-87.66893636,0
41.82666109,-87.66893483,0
41.92437777,-87.74400793,0
41.92434992,-87.74624359,0
41.96866287,-87.69618354,0
41.96866359,-87.69602699,0
41.9691259,-87.69640669,0
41.96918382,-87.69640879,0
41.96895732,-87.69610747,0
41.97272684,-87.72188915,0
41.97284019,-87.72189232,0
41.97335173,-87.72190549,0
41.97340843,-87.7219078,0
41.97281421,-87.73417912,0
41.97375199,-87.73420394,0
41.92164451,-87.65363108,0
41.92162778,-87.65354538,0
41.92162778,-87.65354538,0
41.92158938,-87.65362964,0
41.92136819,-87.65333016,0
41.92131183,-87.65332859,0
41.92125548,-87.65332703,0
41.92153302,-87.65362828,0
41.93546992,-87.65380811,0
41.93547106,-87.65383538,0
41.94000658,-87.65396192,0
41.94002724,-87.65373273,0
41.94000658,-87.65396192,0
41.94002724,-87.65373273,0
42.00354845,-87.66096341,0
42.00365208,-87.6609572,0
42.00349195,-87.66096138,0
42.0034326,-87.66095084,0
42.00349195,-87.66096138,0
42.01933802,-87.68050926,0
42.01937178,-87.68059571,0
42.01934077,-87.68077427,0
42.01933916,-87.68059797,0
42.01934141,-87.68086299,0
42.01934204,-87.6809517,0
42.01934268,-87.68104041,0
42.00794685,-87.67014617,0
42.00655437,-87.67013643,0
42.00772738,-87.67013937,0
42.00667707,-87.67013967,0
41.996462,-87.66060967,0
41.99648431,-87.66052298,0
41.99446176,-87.67501623,0
41.99435776,-87.67553906,0
41.95535061,-87.73074585,0
41.96866359,-87.69602699,0
41.77863986,-87.73368628,0
41.97158005,-87.74603343,0
41.9656909,-87.68896119,0
41.96523547,-87.6889512,0
41.97194567,-87.70842755,0
41.9720021,-87.7084294,0
41.97197985,-87.70863818,0
41.97197886,-87.70872273,0
41.97403343,-87.70604251,0
41.83682139,-87.73866976,0
41.97403343,-87.70604251,0
41.78934838,-87.73773183,0
41.97404472,-87.70624785,0
41.95744728,-87.70827183,0
41.96664516,-87.71590356,0
41.83682139,-87.73866976,0
41.96665813,-87.7164937,0
41.9682625,-87.71623497,0
41.96435267,-87.73986709,0
41.96435391,-87.73970015,0
41.78934838,-87.73773183,0
41.79719047,-87.72214592,0
41.79707283,-87.72214264,0
41.79695724,-87.72213668,0
42.01139136,-87.69451361,0
42.01138986,-87.69458394,0
42.01047917,-87.69488624,0
42.01047917,-87.69488624,0
42.01235696,-87.68703458,0
42.0123577,-87.6871101,0
42.00474645,-87.69959315,0
42.00474282,-87.69976352,0
42.00528077,-87.68232497,0
41.8041984,-87.71616622,0
41.9686879,-87.69300193,0
41.80419636,-87.71633832,0
41.95449344,-87.74886487,0
41.94616186,-87.73512643,0
41.96836716,-87.72633239,0
41.97282383,-87.69653711,0
41.80419318,-87.71659609,0
41.9723039,-87.69643293,0
41.80419085,-87.71676756,0
41.7787015,-87.72825621,0
41.78602689,-87.71045062,0
41.78621311,-87.71252206,0
41.78619654,-87.71348942,0
41.79456097,-87.72305196,0
41.74963507,-87.72442396,0
41.7495864,-87.72704798,0
41.7493171,-87.72760003,0
41.76952129,-87.71750134,0
41.76973673,-87.7177528,0
41.73715773,-87.57628634,0
41.78643121,-87.69880961,0
41.79431992,-87.70372924,0
41.7807491,-87.72296616,0
41.78063231,-87.72296274,0
41.78576662,-87.72873601,0
41.78576662,-87.72873601,0
41.77890901,-87.70004801,0
41.83015147,-87.68623122,0
41.78074199,-87.71333828,0
41.78073839,-87.71347663,0
41.78052259,-87.71332808,0
41.78051899,-87.71346644,0
41.77963975,-87.71235287,0
41.77963847,-87.71242759,0
41.77893709,-87.71230986,0
41.8092372,-87.7077467,0
41.81288099,-87.705231,0
41.81349223,-87.70498818,0
41.779058,-87.72628865,0
41.77874942,-87.72413026,0
41.77908506,-87.72384738,0
41.7748756,-87.72647101,0
41.76443323,-87.70654294,0
41.78797636,-87.70325124,0
41.78911754,-87.70328646,0
41.93255214,-87.66592735,0
41.88462378,-87.62047604,0
41.90254102,-87.64789085,0
41.91190802,-87.64815272,0
41.89126587,-87.65000792,0
41.91205987,-87.64815879,0
41.89126008,-87.65048553,0
41.87195965,-87.68630695,0
41.95344179,-87.73585099,0
41.87183118,-87.68633003,0
41.95344843,-87.73550036,0
41.95344099,-87.73594074,0
41.90648774,-87.67720763,0
41.95343951,-87.7361161,0
41.85806266,-87.64679527,0
41.85729393,-87.6957779,0
41.95343877,-87.73620378,0
41.95367949,-87.73466625,0
41.95367869,-87.73474386,0
41.84754385,-87.63228505,0
41.95367627,-87.73497668,0
41.84632283,-87.6321897,0
41.95367057,-87.73536637,0
41.95365161,-87.73529008,0
41.8847777,-87.62777043,0
41.95364943,-87.73558417,0
41.95366789,-87.73550783,0
41.95367708,-87.73489907,0
41.9537839,-87.72581583,0
41.95361328,-87.72527328,0
41.95357326,-87.72520429,0
41.95875713,-87.72791179,0
41.95870242,-87.72791023,0
41.95862502,-87.72761384,0
41.95852244,-87.72761092,0
41.78006153,-87.725388,0
41.96818807,-87.7232869,0
41.96818386,-87.72320234,0
41.96812949,-87.72328536,0
41.88577819,-87.62779374,0
41.88588504,-87.62808987,0
41.88577464,-87.62808748,0
41.78012564,-87.72509681,0
41.88585931,-87.62801602,0
41.78035445,-87.72539645,0
41.85294484,-87.63322445,0
41.85293961,-87.63360748,0
41.78055133,-87.72577363,0
41.85293856,-87.63368409,0
41.81422971,-87.70066355,0
41.85293752,-87.63376069,0
41.81416105,-87.70158208,0
41.85765533,-87.66116558,0
41.81557635,-87.70205453,0
41.89777928,-87.67695887,0
41.8162152,-87.70240606,0
41.87643364,-87.66862536,0
41.69853105,-87.64968069,0
41.70105929,-87.60611848,0
41.96827221,-87.71519597,0
41.96827531,-87.71488205,0
41.70280876,-87.60646053,0
41.96827143,-87.71527445,0
41.70111245,-87.60611998,0
41.96818205,-87.71472805,0
41.69925638,-87.56132247,0
41.96823852,-87.71472985,0
41.69781569,-87.56059825,0
41.69630016,-87.53542895,0
41.69470841,-87.5354297,0
41.69465234,-87.5354297,0
41.96138434,-87.67607231,0
41.73737895,-87.56033353,0
41.96159866,-87.676413,0
41.65114372,-87.54824778,0
41.77863744,-87.73389283,0
41.97153984,-87.74596833,0
41.85309013,-87.64125189,4
41.93431515,-87.70273188,3
41.9167606,-87.68971193,3
41.9737541,-87.73394768,2
41.96159242,-87.67683111,2
41.83104311,-87.70693241,2
41.78421937,-87.73255026,1
41.92360531,-87.75721215,1
41.84670795,-87.65286739,1
41.84772375,-87.70008828,1
41.85848474,-87.6746801,1
41.92189868,-87.78553659,1
41.85551458,-87.65463148,1
41.78987207,-87.69872204,1
41.85775966,-87.6533519,1
41.91970141,-87.69741121,1
41.91979637,-87.69711992,1
41.80907104,-87.66726447,1
41.91808515,-87.75979406,1
41.95459485,-87.73079212,1
41.92406399,-87.75134815,1
41.92422716,-87.73893287,1
41.84815451,-87.69912725,1
41.9345699,-87.77350338,1
41.96521193,-87.66326006,1
41.77435898,-87.71331102,1
41.96461176,-87.70849944,1
41.80961469,-87.60857355,1
41.72805767,-87.54996255,1
41.93829589,-87.77944159,1
41.93822462,-87.78092057,1
41.73718426,-87.55988048,1
41.90957096,-87.62868696,1
41.91211048,-87.64816081,1
41.91221188,-87.67735745,1
41.92497652,-87.69116242,1
41.85202758,-87.69415048,1
41.84917704,-87.72970768,1
41.85294346,-87.64134828,1
41.94375377,-87.71248099,1
41.85294275,-87.63337766,1
41.93121771,-87.70755122,1
41.86583373,-87.62833393,1
41.77904693,-87.73239333,1
41.7788711,-87.73238815,1
41.7862315,-87.69764916,1
41.72173702,-87.55367983,1
41.76886177,-87.71550873,1
41.85643316,-87.66255163,1
41.85639068,-87.6625876,1
41.82426137,-87.64000553,1
41.7772811,-87.76096949,1
41.85590642,-87.66412642,1
41.95926011,-87.72581455,1
41.93764534,-87.75921546,1
41.85817608,-87.64800632,1
41.97703705,-87.76916599,1
41.76886565,-87.71528071,1
41.93601876,-87.76083911,1
41.93602007,-87.76076366,1
41.96300221,-87.71787162,1
41.96824454,-87.70861044,1
41.96936349,-87.696121,1
41.96683172,-87.70857023,1
41.96913185,-87.69611263,1
41.97199693,-87.70661868,1
41.96975143,-87.69697168,1
41.97222017,-87.70599105,1
41.97223331,-87.70446075,1
41.94475746,-87.74551336,1
41.97295362,-87.7218954,1
41.97289691,-87.72189386,1
41.90055946,-87.71144947,1
41.97197707,-87.66769908,5
41.9339961,-87.70263476,4
41.85913623,-87.69398818,0
41.82631941,-87.70435988,0
41.84854829,-87.70163273,0
41.84981857,-87.7069266,0
41.9760096,-87.68414474,0
41.97607248,-87.68417039,0
41.94604163,-87.66413597,0
41.94591292,-87.66383866,0
41.81774274,-87.66533501,0
41.94585067,-87.66383711,0
42.00250149,-87.6720842,0
42.00259125,-87.67201233,0
41.81095674,-87.66517982,0
42.00557842,-87.66551737,0
42.00537253,-87.675087,0
42.00072012,-87.66065603,0
41.9946871,-87.65567455,0
41.97797495,-87.66849763,0
41.80400138,-87.66499465,0
41.84978667,-87.70958562,0
41.97783893,-87.66951216,0
41.83996723,-87.71696571,0
41.97791902,-87.66766095,0
41.9778429,-87.6682074,0
41.84297112,-87.72801781,0
41.84321196,-87.72709989,0
41.84332634,-87.72710295,0
41.80135296,-87.67352431,0
41.8434858,-87.72803186,0
41.95299719,-87.66886509,0
41.80119003,-87.68864115,0
41.95305193,-87.66886662,0
41.95310667,-87.66886815,0
41.95255789,-87.66885472,0
41.95261264,-87.66885533,0
41.84355511,-87.72710906,0
41.9527235,-87.66885745,0
41.95277824,-87.66885898,0
41.95310209,-87.66916218,0
41.95326629,-87.66916679,0
41.95321615,-87.66887123,0
41.94343231,-87.66891276,0
41.94348889,-87.66891429,0
41.94354549,-87.66891581,0
41.94360207,-87.66891733,0
41.84928362,-87.69552118,0
41.80119003,-87.68864115,0
41.79742038,-87.71606931,0
41.77947764,-87.72537189,0
41.77953611,-87.72537336,0
41.77930227,-87.72536753,0
41.77964318,-87.72630483,0
41.78000307,-87.72538599,0
41.85194035,-87.70081943,0
41.8450723,-87.73445099,0
41.84498077,-87.73444878,0
41.94345268,-87.66882573,0
41.84472917,-87.70003648,0
41.94345205,-87.66891014,0
41.83723677,-87.70956736,0
41.94345089,-87.6689966,0
41.83746308,-87.69833985,0
41.94344938,-87.669081,0
41.83024805,-87.67830025,0
41.94344788,-87.66916539,0
41.94344651,-87.66924918,0
41.93795273,-87.66874624,0
41.82282523,-87.69447709,0
41.80496555,-87.71138312,0
41.937753,-87.66901896,0
41.82922371,-87.69464276,0
41.93775279,-87.66909443,0
41.93248945,-87.66583937,0
41.93363985,-87.71512907,0
41.92487873,-87.70217456,0
41.90646775,-87.67112286,0
41.91325528,-87.74463909,0
41.92521004,-87.70218588,0
41.90690308,-87.72628351,0
41.91786481,-87.67774954,0
41.91779304,-87.67776977,0
41.93210084,-87.71062495,0
41.93209972,-87.71070233,0
41.92455696,-87.73007119,0
41.93843772,-87.7852472,0
41.90339097,-87.671449,0
41.93089103,-87.78574735,0
41.90338992,-87.67152182,0
41.90339097,-87.671449,0
41.93827045,-87.76540554,0
41.93118709,-87.76479651,0
41.94064232,-87.7270811,0
41.94151945,-87.72711195,0
41.94639207,-87.7344067,0
41.94594292,-87.77082857,0
41.93874562,-87.74477392,0
41.93836019,-87.74545081,0
41.93171634,-87.7075651,0
41.93160555,-87.70756204,0
41.90339454,-87.67123106,0
41.90673205,-87.67153598,0
41.93143937,-87.70755743,0
41.93132858,-87.70755437,0
41.94905259,-87.7080328,0
41.93077476,-87.70753936,0
41.93066397,-87.70753648,0
41.93049856,-87.70753335,0
41.8929017,-87.68755866,0
41.92498632,-87.69014679,0
41.92498171,-87.69065517,0
41.92538802,-87.70116974,0
41.92538802,-87.70116974,0
41.92478563,-87.7108253,0
41.93195687,-87.70190893,0
41.9319579,-87.70175168,0
41.90541636,-87.71893644,0
NA,NA,0
41.91006858,-87.67759574,0
41.91697543,-87.68788557,0
41.91693959,-87.68782832,0
41.93098876,-87.71078517,0
41.80587719,-87.72950181,0
41.92317344,-87.69884547,0
41.80587342,-87.72979519,0
41.92303496,-87.6977891,0
41.9072586,-87.67281319,0
41.908053,-87.6740586,0
41.90812542,-87.67417204,0
41.90783976,-87.67372397,0
41.90783976,-87.67372397,0
41.90896025,-87.67547637,0
41.90924319,-87.67591866,0
41.90990691,-87.67730265,0
41.90978801,-87.6772993,0
41.90972856,-87.67729763,0
41.91274441,-87.68090103,0
41.93753868,-87.72152539,0
41.9172691,-87.68789714,0
41.91037465,-87.69217304,0
41.91033604,-87.69615343,0
41.92231143,-87.69761966,0
41.92231174,-87.69754863,0
41.92231049,-87.69783275,0
41.92773376,-87.70499094,0
41.92231205,-87.6974776,0
41.92749493,-87.70506376,0
41.94613911,-87.73714221,0
41.94410309,-87.73229898,0
41.93913984,-87.73208763,0
41.93897889,-87.74386669,0
41.93882551,-87.75550732,0
41.92253002,-87.69783447,0
41.93128099,-87.7571495,0
41.92252971,-87.6979055,0
41.93123056,-87.76105633,0
41.93117596,-87.76562948,0
41.9247283,-87.71583395,0
41.92471878,-87.7165691,0
41.9319638,-87.70092094,0
41.92461775,-87.72502013,0
41.92441953,-87.72304028,0
41.93196809,-87.70029069,0
41.92443171,-87.72193986,0
41.9244629,-87.7194969,0
41.93197208,-87.69969476,0
41.9244449,-87.72087598,0
41.93213954,-87.70748691,0
41.93204726,-87.7148199,0
41.93203605,-87.71574392,0
41.93203168,-87.71619177,0
41.93177288,-87.73667582,0
41.92212868,-87.76085807,0
41.93177005,-87.7368781,0
41.92150575,-87.76083725,0
41.91998784,-87.80354021,0
41.93826029,-87.76634147,0
41.93846735,-87.76627753,0
41.93846561,-87.76643594,0
41.92076967,-87.76081398,0
41.91683649,-87.74625205,0
41.93847724,-87.76548503,0
41.93847619,-87.76556423,0
41.92447687,-87.71843117,0
41.93847408,-87.76572264,0
41.92443872,-87.71835806,0
41.91079726,-87.73261886,0
41.93295893,-87.7151631,0
41.84938625,-87.68326737,0
41.91455946,-87.67770003,0
41.92487348,-87.70222474,0
41.91390468,-87.67768665,0
41.92748346,-87.7831958,0
41.92018305,-87.75740774,0
41.78712396,-87.70719397,0
41.78410739,-87.70342982,0
41.78405092,-87.70342796,0
41.78388708,-87.70312903,0
41.8002418,-87.72321895,0
41.80009153,-87.72321361,0
41.9103642,-87.67813043,0
41.80004017,-87.72321178,0
41.91613831,-87.67277871,0
41.82102542,-87.69270689,0
41.78613782,-87.70340704,0
41.78634658,-87.70405387,0
41.78613532,-87.70359,0
41.91234422,-87.67765394,0
41.91240704,-87.67765515,0
41.91235488,-87.68029967,0
41.78613407,-87.70368148,0
41.91590378,-87.68577598,0
41.78609902,-87.7057178,0
41.91766694,-87.68853418,0
41.7863003,-87.7069595,0
41.91812396,-87.6892906,0
41.78608315,-87.70679466,0
41.91800714,-87.68909133,0
41.78608784,-87.70647654,0
41.91800714,-87.68909133,0
41.78630577,-87.70658836,0
41.92124772,-87.69442056,0
41.92516159,-87.70079915,0
41.78631261,-87.70612444,0
41.93285245,-87.71337642,0
41.78629371,-87.70741732,0
41.89111268,-87.66511009,0
41.93884859,-87.73726307,0
41.78629139,-87.7075851,0
41.89111052,-87.66535467,0
41.89110835,-87.66559907,0
41.8911013,-87.66641253,0
41.83346264,-87.67240442,0
41.89108795,-87.66682411,0
41.89108723,-87.66706144,0
41.92233007,-87.68741548,0
41.81266936,-87.70632809,0
41.9196406,-87.68733036,0
41.81275675,-87.706186,0
41.9195836,-87.68732865,0
41.78233947,-87.72301048,0
41.93215138,-87.70484155,0
41.83078018,-87.65218255,0
41.93215094,-87.70492054,0
41.83467831,-87.65091314,0
41.91186925,-87.66058225,0
41.83797893,-87.65913937,0
41.85287058,-87.64635442,0
41.93777133,-87.72190985,0
41.85293117,-87.64635601,0
41.75015316,-87.70744116,0
41.92184838,-87.69717819,0
41.78642323,-87.69935836,0
41.93431014,-87.72690179,0
41.78644974,-87.69773926,0
41.93468122,-87.72691236,0
41.74827286,-87.74115928,0
41.92393404,-87.76112684,0
41.79273561,-87.73280564,0
41.76880519,-87.71500926,0
41.93158322,-87.73440337,0
41.76861239,-87.71740203,0
41.9318402,-87.71410173,0
41.80055674,-87.72597327,0
41.93084357,-87.71241474,0
41.80319734,-87.72942651,0
41.80404871,-87.72945052,0
41.93185665,-87.71267015,0
41.80496988,-87.72947545,0
41.86397298,-87.62719414,0
41.80931652,-87.61379036,0
41.86517084,-87.62722711,0
41.84755805,-87.64549599,0
41.84764644,-87.64531515,0
41.75495982,-87.64643465,0
41.84768024,-87.64524599,0
41.85333682,-87.66133889,0
41.85356027,-87.66134404,0
41.75552546,-87.64644835,0
41.90323943,-87.68073391,0
41.83930536,-87.68537429,0
41.8689511,-87.68595494,0
41.95047129,-87.6906115,0
41.85870374,-87.67475884,0
41.75541234,-87.64644579,0
41.85869645,-87.6758236,0
41.75501277,-87.64672904,0
41.91789331,-87.67626201,0
41.85792527,-87.646498,0
41.89868746,-87.66721716,0
41.85786568,-87.66868422,0
41.75518206,-87.64673319,0
41.85745275,-87.66168833,0
41.89829387,-87.66720623,0
41.85794206,-87.64947178,0
41.89589015,-87.67171866,0
41.85816119,-87.64950337,0
41.75563523,-87.64674391,0
41.90338992,-87.67152182,0
41.90343424,-87.66885427,0
41.93845625,-87.76725941,0
41.74267167,-87.64852175,0
41.7786539,-87.73246758,0
41.77841892,-87.73380369,0
41.77842142,-87.7335903,0
41.77850635,-87.73389099,0
41.8004762,-87.72097581,0
41.77961126,-87.71331198,0
41.91751102,-87.70705364,0
41.91750972,-87.70721669,0
41.77892802,-87.71329455,0
41.91750862,-87.70729738,0
41.77961014,-87.71338091,0
41.77971655,-87.70751307,0
41.82700082,-87.66305753,0
41.91730733,-87.70514365,0
41.83594636,-87.66060416,0
41.78604235,-87.73260295,0
41.78421937,-87.73255026,0
41.80851582,-87.6864187,0
41.9389306,-87.74730461,0
41.93887227,-87.75191489,0
41.93879611,-87.75780206,0
41.93873912,-87.76236827,0
41.82420468,-87.64000411,0
41.89112092,-87.66405007,0
41.89111718,-87.66453914,0
41.93869357,-87.76572788,0
41.74078459,-87.56256377,0
41.73707494,-87.55958468,0
41.73701828,-87.5595833,0
41.73720234,-87.55849888,0
41.93868599,-87.76636106,0
41.73717998,-87.55884404,0
41.94695616,-87.76664699,0
41.7372071,-87.55820585,0
41.6925371,-87.54146339,0
41.70085984,-87.5427096,0
41.76955574,-87.71529755,0
41.79341484,-87.71629716,0
41.94409433,-87.76684203,0
41.79341223,-87.71646639,0
41.94400304,-87.76683925,0
41.7931914,-87.71654473,0
41.9241564,-87.78560658,0
41.96520578,-87.66351424,0
41.85930916,-87.66633816,0
41.96521814,-87.66258555,0
41.80444368,-87.73068671,0
41.85787141,-87.66827053,0
41.85765088,-87.66833932,0
41.85787449,-87.66804786,0
41.85787243,-87.66819631,0
41.85784563,-87.67028364,0
41.85784652,-87.67021162,0
41.85784475,-87.67035566,0
41.85782657,-87.67152705,0
41.80323872,-87.73065174,0
41.85782566,-87.67160322,0
41.85213206,-87.67136223,0
41.80106219,-87.73058853,0
41.85212761,-87.67166647,0
41.96521769,-87.66267055,0
41.85212288,-87.67197099,0
41.80077327,-87.73058135,0
41.97284019,-87.72189232,0
41.97301033,-87.72189693,0
41.80064924,-87.72387865,0
41.97346513,-87.7219101,0
41.84621446,-87.64826997,0
41.97358004,-87.72191654,0
41.84971311,-87.64048556,0
41.80074671,-87.7161519,0
41.80165068,-87.71617883,0
41.84906208,-87.64169533,0
41.96824779,-87.71764184,0
41.96540308,-87.66495501,0
41.84925431,-87.64129521,0
41.93979743,-87.66931466,0
41.85043031,-87.63999908,0
41.93979412,-87.66954115,0
41.84959571,-87.64116429,0
41.84899461,-87.64237544,0
41.85566251,-87.68588345,0
41.83550723,-87.68066209,0
41.85309013,-87.64125189,0
41.85446881,-87.64074227,0
41.84823693,-87.6446135,0
41.82506072,-87.68661787,0
41.81102419,-87.70946708,0
41.80163034,-87.72484543,0
41.80086801,-87.72807085,0
41.80080581,-87.72992355,0
41.8286613,-87.67509206,0
41.85306505,-87.64156868,0
41.85769184,-87.65334995,0
41.8576651,-87.66150766,0
41.85758026,-87.66157988,0
41.85762268,-87.66154377,0
41.85798416,-87.66139212,0
41.85776469,-87.66138509,0
41.85588996,-87.66523506,0
41.85610835,-87.6653148,0
41.85590094,-87.66449596,0
41.85788989,-87.66693452,0
41.78670729,-87.65938821,0
41.85789334,-87.66659613,0
41.85749504,-87.66628177,0
41.78674055,-87.65717371,0
41.78674055,-87.65717371,0
41.82386479,-87.68854208,0
41.78679243,-87.65341087,0
41.89599678,-87.68670175,0
41.82694574,-87.66562972,0
41.82748705,-87.68261356,0
41.82732254,-87.68287773,0
41.80586366,-87.59071837,0
41.83107833,-87.67629184,0
41.8053073,-87.59499923,0
41.81137081,-87.70890594,0
41.81077184,-87.70987777,0
41.76886436,-87.71535672,0
41.78625356,-87.69739784,0
41.96841096,-87.70050847,0
41.96840302,-87.70124564,0
41.96840158,-87.70140901,0
41.96158182,-87.67756404,0
41.96158074,-87.67765177,0
41.96157719,-87.67800434,0
41.96157406,-87.67844534,0
41.96156907,-87.67888849,0
41.96121115,-87.688533,0
41.96103632,-87.68852775,0
41.96124354,-87.71268213,0
41.96124519,-87.71252451,0
41.78623527,-87.69739621,0
41.96124435,-87.71260341,0
41.78621896,-87.69840667,0
41.96280015,-87.7179361,0
41.96309461,-87.70845157,0
41.7857777,-87.70318982,0
41.96315078,-87.70845363,0
41.96444814,-87.70819991,0
41.78572306,-87.70318788,0
41.96439195,-87.70819839,0
41.78561378,-87.703184,0
41.8562222,-87.66273195,0
41.96427958,-87.70819536,0
41.78539522,-87.70317624,0
41.96459822,-87.70735315,0
41.85617997,-87.66276846,0
41.96439195,-87.70819839,0
41.86137537,-87.6643497,0
41.78523051,-87.70317108,0
41.96417208,-87.70726437,0
41.96461176,-87.70849944,0
41.78636129,-87.7031213,0
